customer_id,customer_name,email,phone,signup_date_raw,tier,region
CUST00870,Angel Becker DVM,ohiggins@example.net,335.610.4096,12-Oct-2025,Bronze,Northeast
CUST00871,Stephanie Davis,cheryldavis@example.com,+1-783-307-4820x736,03-Sep-2024,Bronze,Midwest
CUST00872,Tammy Ramirez,whorton@example.com,+1-420-519-0432,20-Dec-2025,Bronze,Midwest
CUST00873,Christina Clark,kennethbrown@example.com,492.301.3546,02/28/2026,Bronze,West
CUST00874,James Jackson,patelgabrielle@example.com,512-431-2616,2025-01-11,Silver,Northeast
CUST00875,Kristen Byrd,olivia29@example.net,+1-593-876-2974x54930,01-Feb-2025,Gold,South
CUST00876,Julie Davis,hogandavid@example.org,481.587.6920,2026-02-03,Silver,Midwest
CUST00877,Anthony Garrison,allenandrea@example.com,581.344.5822x06732,2025-07-13,Bronze,West
CUST00878,Andrea Le,rojasmarc@example.org,+1-345-500-0000x15291,16-Jun-2025,Bronze,Northeast
CUST00879,Jessica Shannon,brian90@example.net,(455)361-8444,02-Aug-2025,Gold,South
CUST00880,Michael Fernandez,travis12@example.org,001-248-290-5670x86700,26-Oct-2025,Bronze,Midwest
CUST00881,Jamie Fields,wardzachary@example.net,(566)791-3624,03/27/2025,Silver,Northeast
CUST00882,Eric Jackson,jblair@example.net,9707633699,01/25/2026,Silver,Midwest
CUST00883,Marcus Fields,davidbrown@example.org,664-481-8804,08/04/2025,Bronze,South
CUST00884,Spencer Wright,nicholasgallagher@example.net,,10/16/2025,Bronze,Northeast
CUST00885,David Nunez,heathermontgomery@example.com,001-828-594-6420x3625,09/14/2024,Bronze,Midwest
CUST00886,Darlene Murray,shortkelly@example.net,(625)554-0263x5582,31-May-2026,Bronze,Midwest
CUST00887,Allison Miller,yparker@example.com,489-688-0315x3888,27-Feb-2025,Bronze,South
CUST00888,Julie Decker,nunezmatthew@example.com,+1-804-533-3353x84951,2026-02-09,Gold,South
CUST00889,Ann Dawson,ufox@example.org,,2025-08-01,Silver,West
CUST00890,Christina Watkins,travistaylor@example.net,830-260-1198x75617,08-Jul-2024,Platinum,West
CUST00891,Robert Osborn,willismatthew@example.com,982-998-0365,09-Jan-2025,Gold,West
CUST00892,William Wilson,nrangel@example.net,365.395.2014,27-Mar-2026,Bronze,Midwest
CUST00893,Laura Rodriguez,jeremiah68@example.com,,08-Mar-2025,Silver,West
CUST00894,Charles Shea,georgesharp@example.org,,09/16/2025,Bronze,Midwest
CUST00895,Angel Hayes,matthew11@example.com,,12-May-2026,Bronze,Northeast
CUST00896,Shannon Carter,,386.305.0537x66608,27-Dec-2025,Bronze,South
CUST00897,Ryan Mcmillan,nancybrown@example.org,(366)491-0627x153,11-Jan-2026,Bronze,South
CUST00898,Gilbert Williams,lhicks@example.com,001-617-676-8293,12/29/2025,Bronze,West
CUST00899,David Kemp,leontracie@example.org,243-378-8260x33591,10/30/2025,Bronze,West
CUST00900,Michael Obrien,romerovictoria@example.net,001-814-849-2074x926,2026-03-26,Platinum,Midwest
CUST00901,Sandra May,hdavis@example.com,(385)696-9325,2024-07-16,Silver,West
CUST00902,Emily Montgomery,stephaniezamora@example.org,(834)226-6980,22-Jun-2026,Bronze,Northeast
CUST00903,James Wilson,bcompton@example.net,523.448.3893x595,23-Oct-2025,Silver,South
CUST00904,Alicia Cardenas,maria56@example.net,829-796-5082,01-Aug-2025,Gold,Northeast
CUST00905,Matthew Davis,wberry@example.com,+1-713-308-7612x3859,2024-12-31,Bronze,South
CUST00906,Derek Weaver,brianamejia@example.net,800-327-3008x696,06/28/2026,Silver,South
CUST00907,William Hughes,charlesbarnett@example.net,200-916-8094x14915,04/24/2025,Bronze,West
CUST00908,Mark Gonzalez,omay@example.org,6538440777,27-Oct-2024,Bronze,Midwest
CUST00909,Joann Taylor,ahines@example.net,(892)250-8177,06/16/2026,Silver,West
CUST00910,Tara Jones,andrew88@example.com,733-437-3125,2024-11-25,Bronze,South
CUST00911,Jennifer Mcdonald,marshalljamie@example.org,+1-911-992-0613x63852,2025-08-03,Silver,South
CUST00912,Jamie Lee,qjones@example.net,244-390-2950x2648,05/11/2025,Gold,Northeast
CUST00913,Anthony Hayes,marilyn67@example.net,427-378-2210,04/02/2026,Bronze,South
CUST00914,Leah Wilcox,fullerjose@example.com,(598)557-9736,04/01/2026,Bronze,West
CUST00915,Cassandra Maldonado,ricky53@example.net,001-570-879-8661x77067,13-Jul-2025,Silver,West
CUST00916,Shannon Smith,bennettdouglas@example.net,(223)755-2165,2025-07-28,Bronze,Midwest
CUST00917,Brian Baker,jessicamills@example.org,692-559-6790,10-May-2025,Silver,Midwest
CUST00918,Donna Payne,bentondavid@example.org,,2026-03-13,Gold,West
CUST00919,Tiffany Holt,eileendaniels@example.net,,09/10/2025,Silver,Northeast
CUST00920,Katie Carter,kennethjacobs@example.net,+1-988-311-4578x870,2025-03-18,Silver,West
CUST00921,Steven Morales,iwoods@example.net,(909)974-6191,09/19/2025,Bronze,Midwest
CUST00922,Joshua Vincent MD,twagner@example.org,(258)893-7085,2025-10-13,Bronze,South
CUST00923,Rebecca Wood,nicole56@example.com,001-795-679-0012x4825,12/31/2024,Bronze,South
CUST00924,Jennifer Watkins,donaldserrano@example.net,,31-Jan-2025,Silver,West
CUST00925,Madison Anderson,kristine33@example.net,001-715-962-4152,07-Nov-2024,Bronze,South
CUST00926,Jasmine Schmitt,richardlawrence@example.net,858.795.1381,2025-03-24,Gold,West
CUST00927,Katherine Baker,jherring@example.com,6953744303,2026-04-01,Bronze,Northeast
CUST00928,Samantha Jones,sloancarol@example.org,7385593401,2025-04-14,Bronze,West
CUST00929,Edward Rodriguez,james32@example.com,+1-636-478-1367x500,11/21/2025,Gold,West
CUST00930,Ashley Clements,johnsonmichael@example.com,(698)719-8780x9270,10/03/2024,Silver,Northeast
CUST00931,Kelsey Gates,richard25@example.net,001-466-905-9867x87442,27-Nov-2025,Bronze,Midwest
CUST00932,Victoria Barry,amber59@example.com,(759)242-8249x116,10/08/2024,Gold,Midwest
CUST00933,Sonya Williams,nathan39@example.net,213.721.5513,2025-03-05,Silver,South
CUST00934,Damon Schultz,evelyncampbell@example.com,689.866.9972x73677,10/18/2024,Bronze,Northeast
CUST00935,Jacob Robertson,samantharoberts@example.org,332.281.2312x39204,01-Apr-2025,Bronze,West
CUST00936,Brandon Sanchez,tracy38@example.com,(908)927-6817x225,2025-02-19,Bronze,Midwest
CUST00937,Heidi Burton,,526.329.0529x1876,2025-04-13,Platinum,South
CUST00938,Catherine Gonzales,brewergregory@example.com,+1-533-873-9920x52229,04-Apr-2026,Bronze,Northeast
CUST00939,Morgan Lloyd,bowmanjoel@example.net,(732)655-3983,01/11/2025,Bronze,West
CUST00940,Nathaniel Ford,zrobinson@example.com,930-295-4497x9127,2024-11-14,Bronze,Midwest
CUST00941,Benjamin Brown,elizabethcarlson@example.net,313.475.2988x3220,2026-01-30,Silver,Midwest
CUST00942,Richard Roy,glenware@example.com,001-787-497-8889x75358,12/20/2024,Gold,Northeast
CUST00943,Tammy Lindsey,harrisjoshua@example.com,761.499.5171,05/27/2026,Silver,West
CUST00944,Laura Mcfarland,johnsonedward@example.net,(595)201-4374,2025-09-20,Bronze,Northeast
CUST00945,Aaron Perry,rmiller@example.net,919.812.6022x1321,06/06/2025,Bronze,South
CUST00946,Amy Obrien,wilsonpatrick@example.org,(920)519-0725,22-Nov-2024,Bronze,Northeast
CUST00947,Monica Johnson,ryanrogers@example.net,3273481242,2025-01-24,Bronze,Northeast
CUST00948,Melanie Garrett,sandraheath@example.net,+1-352-229-4620x93556,2026-02-08,Bronze,West
CUST00949,Michael Carlson,kimberlysilva@example.org,001-813-671-2436x58585,01/07/2026,Silver,West
CUST00950,Ryan Green,beasleykimberly@example.org,,2024-10-11,Silver,West
CUST00951,Mr. Bryce Mendez,fhall@example.com,2298907166,2024-12-14,Bronze,West
CUST00952,Douglas Santos,petersonjose@example.org,+1-903-740-3010x95679,05-May-2025,Bronze,South
CUST00953,Lisa Wood,nathan62@example.org,371-324-7601x080,2024-07-29,Bronze,Midwest
CUST00954,Thomas Sparks,craigross@example.org,226.380.8081x5712,11-Jun-2026,Silver,West
CUST00955,Julie Gonzalez,ortizcristian@example.org,,06/02/2025,Bronze,Midwest
CUST00956,Bobby Williams,michael84@example.com,,04-Feb-2025,Bronze,South
CUST00957,Carrie Padilla,smithryan@example.com,+1-285-576-6947,26-Sep-2024,Bronze,South
CUST00958,Cristian Lambert,catherinemoore@example.com,966-262-1591x832,24-Jul-2024,Gold,Midwest
CUST00959,Jennifer Coleman,tammy90@example.org,207-697-7140,08/31/2025,Gold,South
CUST00960,Teresa Jones,audrey53@example.net,001-915-820-4998x094,23-Jan-2026,Bronze,Midwest
CUST00961,Katherine Walker,gonzalezbrittany@example.net,366-498-4166,12/05/2024,Silver,Midwest
CUST00962,Anthony Castillo,john25@example.com,,11-Nov-2024,Gold,Midwest
CUST00963,Tracy Santiago,brandi19@example.com,2149262037,18-Feb-2026,Bronze,South
CUST00964,Carolyn Davis,randalldonna@example.net,9414813599,2026-04-16,Bronze,Northeast
CUST00965,Jeremy Johnson,,+1-689-648-0186,2025-07-26,Gold,Midwest
CUST00966,Bryan Arroyo,alejandra39@example.com,957.308.2004x80675,2026-02-25,Silver,West
CUST00967,Colin Elliott,caitlin11@example.org,279.642.9688x27697,01-Aug-2024,Silver,Northeast
CUST00968,Micheal Green,tylerrodney@example.com,(307)983-2748x83565,2025-08-28,Bronze,Midwest
CUST00969,Mary Davidson,kellywilliams@example.net,(649)466-8349x60478,2024-08-17,Bronze,Northeast
CUST00970,Justin Garcia,ernestmahoney@example.net,001-536-248-8208x93486,04/03/2026,Gold,Northeast
CUST00971,David Mendoza,eguzman@example.com,5917141319,2025-10-26,Silver,South
CUST00972,Miss Carla Hoover,jenniferrodriguez@example.org,760.252.3045x8816,25-Apr-2026,Bronze,Midwest
CUST00973,Tyler Christensen,hthomas@example.net,865-803-4409,09-Mar-2026,Silver,Midwest
CUST00974,Patrick Mosley,bartondavid@example.com,+1-389-680-8806x782,28-Aug-2024,Bronze,South
CUST00975,Jose Carney,marydean@example.com,+1-964-686-9893x9698,05/10/2026,Gold,Midwest
CUST00976,Erik Stafford,murphybrianna@example.com,+1-701-319-2920x75360,21-Aug-2024,Bronze,Midwest
CUST00977,Michael Brown,uclark@example.org,(221)689-4559x06700,02/09/2026,Gold,South
CUST00978,Wesley Wright,carternicholas@example.com,+1-648-796-6760x56420,05-May-2025,Bronze,South
CUST00979,Peter Morgan,duncankimberly@example.com,001-453-438-9062x35466,2026-01-13,Bronze,South
CUST00980,Dylan Rodriguez,cassandra53@example.org,9628212242,06/03/2026,Bronze,Northeast
CUST00981,Matthew Collins,kathrynaustin@example.com,6118241158,25-Jun-2026,Bronze,South
CUST00982,Tanner Herrera,,579-386-7782,2024-11-04,Gold,Northeast
CUST00983,Teresa Wallace,galvanjoshua@example.org,001-664-526-1212x038,12/19/2025,Gold,Midwest
CUST00984,Gloria Jordan,idelacruz@example.org,585.725.4824x218,2026-04-02,Bronze,South
CUST00985,Paul Dodson,johnsonshirley@example.com,654-975-2311x2327,11/10/2025,Gold,Northeast
CUST00986,Robyn Miller,zsantana@example.org,842.472.0388,2026-02-18,Silver,South
CUST00987,Heather Smith,soliscarlos@example.com,704.453.0693,11-Jan-2025,Silver,Northeast
CUST00988,Erin Perez,alexander18@example.org,001-667-678-4816x524,30-Apr-2026,Gold,West
CUST00989,Deborah Simmons,lorikoch@example.net,,08/18/2024,Bronze,West
CUST00990,Claudia Bush,smithgina@example.net,+1-853-491-2878x84869,2026-04-07,Silver,Northeast
CUST00991,Linda Torres,timothy27@example.org,472-646-3019x864,2024-10-05,Bronze,Northeast
CUST00992,Justin Perez,pmartin@example.org,001-512-418-7062,07/12/2025,Silver,Midwest
CUST00993,Amber Lane,garymartinez@example.org,9238200186,04/03/2025,Platinum,Northeast
CUST00994,Allen Skinner,hespinoza@example.org,+1-514-635-6140,05/08/2026,Bronze,South
CUST00995,Margaret Miller,hartmanjoshua@example.net,+1-923-854-6951x0030,2026-04-29,Silver,South
CUST00996,Robert Ramirez,stephanie96@example.com,350-306-6664,10-Jul-2024,Bronze,Midwest
CUST00997,Sydney Evans,fletcherjanet@example.org,207-785-1699x4970,01/15/2026,Silver,Midwest
CUST00998,Jessica Kelley,angela68@example.net,001-599-862-6970,11-Aug-2025,Bronze,Northeast
CUST00999,Madison Wilson,eharrington@example.com,9598625719,18-Jul-2024,Gold,Northeast
CUST01000,Beth Harding,ryanmiles@example.com,789.482.6041x809,05/17/2026,Bronze,South
CUST01001,Heather Dixon,murraystephen@example.net,427-646-9211,09/05/2024,Bronze,South
CUST01002,Jennifer Taylor,gregory29@example.com,789-917-0454x21854,02/28/2026,Silver,West
CUST01003,Jeffrey Wagner,,2923257090,2025-10-04,Silver,Midwest
CUST01004,Michael Peterson,stephanie72@example.org,(647)228-2895,2024-08-12,Silver,Midwest
CUST01005,Mr. Thomas Black,haleylove@example.org,326-216-8507,01/25/2026,Bronze,Northeast
CUST01006,Margaret Mullins,davisautumn@example.org,+1-927-211-5261x053,02/19/2026,Bronze,Midwest
CUST01007,Andrew Ford,rwheeler@example.org,6745189485,02/12/2026,Silver,Midwest
CUST01008,Keith Mcdonald,michellejenkins@example.org,+1-644-371-6198x273,12/03/2024,Silver,Northeast
CUST01009,Patricia Johnson,brandon58@example.net,,2025-09-19,Silver,South
CUST01010,Clifford Mcdonald,jason57@example.com,535.526.8064x86067,2026-06-22,Bronze,South
CUST01011,Stephanie Galvan DDS,tammy53@example.com,+1-846-728-0550x7740,05/24/2025,Gold,Northeast
CUST01012,Bobby Woodward,jamiewhite@example.org,+1-508-355-1074x091,05/25/2026,Bronze,West
CUST01013,Julie Romero MD,thomaslinda@example.net,360.422.0695x354,06/28/2026,Bronze,Northeast
CUST01014,Mary White,kristen95@example.org,4267015153,06/05/2026,Silver,Northeast
CUST01015,Melissa Green,,+1-295-707-4071x7327,11/29/2025,Bronze,West
CUST01016,Holly Johnson,elizabethcalderon@example.org,,08-Jul-2024,Bronze,South
CUST01017,Tyler Howell,kendra03@example.net,001-210-645-2036,16-Aug-2024,Bronze,Northeast
CUST01018,Lori Browning,veronicarogers@example.net,+1-828-355-3595x205,2024-07-25,Gold,South
CUST01019,John Shepard,schneiderraymond@example.com,+1-501-986-7740,07/01/2025,Silver,Northeast
CUST01020,Beth Preston,eileenhudson@example.com,295-530-0677x6255,26-Oct-2024,Silver,Midwest
CUST01021,Adam Snyder,iedwards@example.com,(441)478-4290,12/07/2024,Platinum,South
CUST01022,Gary Davis,mclaughlinanthony@example.org,,12-Oct-2025,Bronze,Midwest
CUST01023,Sara Williams,adamduran@example.net,+1-868-843-0211,20-May-2025,Gold,Midwest
CUST01024,Lisa Smith,susan75@example.net,+1-887-659-2129,2024-10-31,Silver,Midwest
CUST01025,Troy Allen,lauradyer@example.org,255.982.1477x092,22-Sep-2024,Bronze,South
CUST01026,Sarah Perez,whiteryan@example.org,,2024-09-11,Silver,West
CUST01027,Molly Jackson,rebecca81@example.net,001-870-559-1611,26-Jul-2025,Gold,South
CUST01028,Joshua Cross,ashley77@example.org,001-516-388-0053x789,2025-08-04,Bronze,South
CUST01029,Tommy Romero,znolan@example.net,454-501-8227x200,22-Sep-2025,Bronze,Northeast
CUST01030,Lori Roberson,derekdougherty@example.org,714-547-4328x116,11/24/2025,Bronze,West
CUST01031,Nancy Navarro,barryclark@example.org,523-222-7752x135,04/17/2026,Bronze,Midwest
CUST01032,Kathy Butler,russellrandy@example.org,+1-505-493-7775x69198,01/11/2026,Silver,Northeast
CUST01033,Marissa Ewing,perrynicole@example.net,001-617-546-9029x8310,2026-03-06,Silver,Midwest
CUST01034,Samantha Jones,jmyers@example.net,,08/29/2024,Gold,West
CUST01035,Teresa Barnes,masonmichael@example.net,(866)770-6362x198,2025-03-21,Bronze,Northeast
CUST01036,Dustin Hines,kevin07@example.com,(434)993-3965x0496,16-Nov-2024,Bronze,Northeast
CUST01037,Janice Hamilton,davistanya@example.com,262.958.5421,2026-05-23,Gold,Midwest
CUST01038,Melissa Garcia,phernandez@example.net,919-496-4338x5324,10-Apr-2026,Bronze,West
CUST01039,Holly Young,joseharris@example.org,001-931-815-8760x545,2026-04-29,Bronze,West
CUST01040,Debra Rivera,tmorales@example.net,853-353-6597x466,05/11/2025,Bronze,West
CUST01041,Beth Thompson,mitchell80@example.net,894-681-5269x25596,08-Mar-2026,Silver,Midwest
CUST01042,Scott Allen,rberg@example.org,259.614.2614,2025-10-18,Silver,Northeast
CUST01043,Danielle Merritt,tvelasquez@example.com,330-979-6373x1008,17-May-2026,Silver,West
CUST01044,Tamara Thomas,millerjessica@example.com,884-952-3542,2025-01-06,Bronze,Midwest
CUST01045,Marie Shelton,rodriguezjames@example.org,,03/27/2026,Silver,Midwest
CUST01046,Megan Holt,vhogan@example.org,,2024-12-10,Silver,South
CUST01047,Jesse Ray,afleming@example.org,970.314.0052,18-Jul-2024,Silver,Midwest
CUST01048,Erika Stone,johnsonsamantha@example.com,+1-522-314-2573x16094,2026-01-12,Gold,Midwest
CUST01049,James Drake,snyderfrank@example.org,,22-Nov-2024,Bronze,South
CUST01050,Marcus Bell,aprilmyers@example.net,7925973525,04/25/2026,Bronze,Midwest
CUST01051,Chris Steele,nperez@example.org,,2026-04-13,Bronze,South
CUST01052,Carrie Mitchell,,835.332.3661x8507,04/23/2026,Silver,Northeast
CUST01053,Judy Dixon,ylawson@example.org,001-582-436-0107x12615,2025-11-27,Silver,West
CUST01054,Katherine Leon,wleblanc@example.com,+1-446-573-5742,15-Jun-2026,Silver,Midwest
CUST01055,Vickie Haas,stephaniegillespie@example.net,4194442589,08-Nov-2024,Silver,Midwest
CUST01056,Jennifer Bennett,,,19-Feb-2026,Bronze,Midwest
CUST01057,Wendy Clark,mcculloughjohn@example.net,001-273-911-8046x7413,31-Oct-2025,Bronze,Northeast
CUST01058,Justin Torres,,885-220-1362,2025-07-06,Bronze,South
CUST01059,James Duncan,ysandoval@example.org,647-305-5491x21516,26-Aug-2024,Silver,Midwest
CUST01060,Megan Rivera,andre19@example.net,(493)295-7875x2070,01/01/2025,Gold,Northeast
CUST01061,Christopher Smith,udavis@example.net,824-913-9369,07/23/2025,Gold,West
CUST01062,Jennifer Knight,klewis@example.com,,06/23/2025,Bronze,South
CUST01063,Mr. Lance Townsend,samuelprice@example.org,659.588.9786x533,2024-09-23,Silver,Northeast
CUST01064,Randy Murphy,anthonyhunt@example.net,001-352-731-2021,06-Mar-2026,Silver,Northeast
CUST01065,Katelyn Gray,anna74@example.com,6008268764,27-Jun-2025,Bronze,South
CUST01066,Jerome Cole,nicole16@example.org,(956)504-5006x3553,28-Jul-2024,Bronze,Midwest
CUST01067,Vanessa Cunningham,sydneyalexander@example.org,+1-295-429-6353x0597,26-Mar-2025,Silver,West
CUST01068,Joseph Ford,ronaldyoung@example.org,594-689-8959x65466,2026-06-09,Silver,Midwest
CUST01069,Shelly Mcmahon,,,29-Jan-2025,Silver,Midwest
CUST01070,Michael Floyd,cheryl69@example.net,001-539-634-4974,04/01/2026,Bronze,South
CUST01071,Joseph Lowe,dustinwilliams@example.com,362.297.3988x94132,2026-06-28,Silver,South
CUST01072,Jill Brown,dariusmendoza@example.org,,06/15/2025,Silver,South
CUST01073,Samuel Bailey,crystal65@example.com,,06/10/2025,Bronze,Northeast
CUST01074,Shannon Martinez,alejandroturner@example.net,(346)512-9390x02512,12/17/2025,Gold,West
CUST01075,Scott Lin,llee@example.com,+1-670-586-1993x1458,06-Jan-2025,Bronze,Midwest
CUST01076,James Miller,sarahpierce@example.org,542.636.2203,30-May-2025,Gold,West
CUST01077,Jason Douglas,turnerelizabeth@example.net,001-468-668-0085,05-Apr-2025,Bronze,South
CUST01078,Amber Mercado,lucasteresa@example.com,717-243-0435x0238,28-Oct-2024,Silver,Midwest
CUST01079,Lisa Ramirez,cmorgan@example.com,001-723-832-8293x0202,08/23/2025,Bronze,Midwest
CUST01080,Dan Smith,robinsonjon@example.com,,05/18/2025,Silver,Midwest
CUST01081,Barbara Santana,adiaz@example.com,(327)499-5530x24530,25-Apr-2026,Bronze,South
CUST01082,Kristi Green,bjackson@example.org,420-428-4719x017,2025-10-26,Bronze,Northeast
CUST01083,Anthony Brooks,uolsen@example.com,487-617-7546x199,08/06/2024,Gold,South
CUST01084,Joshua Herrera,rmoore@example.com,+1-825-681-2259x0956,2025-12-02,Bronze,Northeast
CUST01085,Misty Hernandez,toddburton@example.com,001-912-212-1101,12/19/2024,Silver,West
CUST01086,Michael Perry,caldwellpatricia@example.org,607.740.3925x199,11/07/2024,Gold,South
CUST01087,Stephen Duran,lgarcia@example.org,,2026-04-21,Gold,Midwest
CUST01088,Nicole Wright,bwhite@example.com,,03/17/2026,Silver,Northeast
CUST01089,Brian Thompson,,+1-954-296-3308x33444,08-Feb-2025,Gold,Northeast
CUST01090,Kathryn Greene,alexander70@example.org,5599685195,2025-06-28,Silver,South
CUST01091,Stephanie Sanders,,+1-432-495-6342x7775,26-Apr-2026,Gold,South
CUST01092,Alicia Miller,fbailey@example.org,+1-820-559-2294x115,31-Jul-2024,Bronze,West
CUST01093,Emily Ortega,phall@example.com,+1-226-729-4206x61549,2024-09-09,Bronze,Northeast
CUST01094,Brian Pena,williamsaudrey@example.org,001-321-712-2121x548,2025-07-28,Bronze,South
CUST01095,Kimberly Nichols,aevans@example.org,001-291-885-4880x64420,07-Nov-2024,Gold,Midwest
CUST01096,Suzanne Jimenez,usanchez@example.net,466-846-4196x23421,02/10/2026,Silver,Northeast
CUST01097,Corey Smith,williamsfrank@example.com,+1-931-947-8911,20-Oct-2024,Bronze,West
CUST01098,Leah Wheeler,barbara81@example.net,(883)818-0036,2024-07-16,Silver,West
CUST01099,Carol Smith,baileyjames@example.org,+1-253-786-3105,2026-02-11,Silver,Northeast
